Year,Month,Period,Data Value,Status,Units,Subject,Group,Series
2000,Dec,2000.12,24.461196,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing not more than 14% alc.
2000,Mar,2000.03,0.386087,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2000,Jun,2000.06,0.54151,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2000,Sep,2000.09,0.568734,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2000,Dec,2000.12,0.653776,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine containing more than 14% alcohol
2000,Mar,2000.03,13.263744,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2000,Jun,2000.06,17.063954,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2000,Sep,2000.09,16.404734,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2000,Dec,2000.12,25.114971,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total wine
2000,Mar,2000.03,1.877463,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2000,Jun,2000.06,2.047197,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2000,Sep,2000.09,2.07545,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2000,Dec,2000.12,2.906252,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Alcohol
2000,Mar,2000.03,1.987211,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2000,Jun,2000.06,2.1672,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2000,Sep,2000.09,2.197413,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2000,Dec,2000.12,3.077044,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Alcohol
2000,Mar,2000.03,2.068074,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2000,Jun,2000.06,2.255408,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2000,Sep,2000.09,2.286872,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2000,Dec,2000.12,3.202084,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Alcohol
2000,Mar,2000.03,1.447549,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2000,Jun,2000.06,1.578588,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2000,Sep,2000.09,1.600941,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2000,Dec,2000.12,2.243906,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population for Total Alcohol
2000,Mar,2000.03,0,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2000,Jun,2000.06,0,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2000,Sep,2000.09,0.000039,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2000,Dec,2000.12,0.000011,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing not more than 1.150% alcohol
2000,Mar,2000.03,0.02017,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2000,Jun,2000.06,0.016484,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2000,Sep,2000.09,0.017591,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2000,Dec,2000.12,0.026477,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 1.151% and 2.500% alc
2000,Mar,2000.03,2.338922,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2000,Jun,2000.06,2.244168,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2000,Sep,2000.09,2.192336,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2000,Dec,2000.12,3.051136,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 2.501% and 4.350% alc
2000,Mar,2000.03,0.442348,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2000,Jun,2000.06,0.392956,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2000,Sep,2000.09,0.415957,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2000,Dec,2000.12,0.653747,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing between 4.351% and 5.000% alc
2000,Mar,2000.03,0.15587,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2000,Jun,2000.06,0.169057,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2000,Sep,2000.09,0.171978,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2000,Dec,2000.12,0.266122,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Beer containing more than 5.00% alcohol
2000,Mar,2000.03,2.957311,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2000,Jun,2000.06,2.822665,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2000,Sep,2000.09,2.797902,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2000,Dec,2000.12,3.997493,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total beer
2000,Mar,2000.03,0.316801,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2000,Jun,2000.06,0.351482,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2000,Sep,2000.09,0.420036,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2000,Dec,2000.12,0.547179,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing not more than 23% alcohol
2000,Mar,2000.03,0.780562,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing more than 23% alcohol
2000,Jun,2000.06,0.957379,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing more than 23% alcohol
2000,Sep,2000.09,1.075499,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing more than 23% alcohol
2000,Dec,2000.12,1.262732,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Spirits containing more than 23% alcohol
2000,Mar,2000.03,1.097363,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total spirits
2000,Jun,2000.06,1.308861,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total spirits
2000,Sep,2000.09,1.495535,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total spirits
2000,Dec,2000.12,1.809912,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total spirits
2000,Mar,2000.03,1.289011,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing not more than 14% alc.
2000,Jun,2000.06,1.669639,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing not more than 14% alc.
2000,Sep,2000.09,1.628009,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing not more than 14% alc.
2000,Dec,2000.12,2.477414,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing not more than 14% alc.
2000,Mar,2000.03,0.066683,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing more than 14% alcohol
2000,Jun,2000.06,0.092079,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing more than 14% alcohol
2000,Sep,2000.09,0.096586,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing more than 14% alcohol
2000,Dec,2000.12,0.113249,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Grape wine containing more than 14% alcohol
2000,Mar,2000.03,0.127531,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing not more than 14% alc.
2000,Jun,2000.06,0.14783,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing not more than 14% alc.
2000,Sep,2000.09,0.113951,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing not more than 14% alc.
2000,Dec,2000.12,0.213318,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing not more than 14% alc.
2000,Mar,2000.03,0.002813,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing more than 14% alcohol
2000,Jun,2000.06,0.005393,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing more than 14% alcohol
2000,Sep,2000.09,0.005786,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing more than 14% alcohol
2000,Dec,2000.12,0.004431,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Other wine containing more than 14% alcohol
2000,Mar,2000.03,1.416542,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing not more than 14% alc.
2000,Jun,2000.06,1.817469,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing not more than 14% alc.
2000,Sep,2000.09,1.74196,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing not more than 14% alc.
2000,Dec,2000.12,2.690732,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing not more than 14% alc.
2000,Mar,2000.03,0.069496,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing more than 14% alcohol
2000,Jun,2000.06,0.097472,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing more than 14% alcohol
2000,Sep,2000.09,0.102372,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing more than 14% alcohol
2000,Dec,2000.12,0.11768,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine containing more than 14% alcohol
2000,Mar,2000.03,1.486038,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine
2000,Jun,2000.06,1.914941,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine
2000,Sep,2000.09,1.844332,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine
2000,Dec,2000.12,2.808411,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total wine
2000,Mar,2000.03,5.540712,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total all beverages
2000,Jun,2000.06,6.046468,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total all beverages
2000,Sep,2000.09,6.137769,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total all beverages
2000,Dec,2000.12,8.615815,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Alcohol,Total all beverages
2000,Mar,2000.03,91.870804,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total all beverages
2000,Jun,2000.06,93.259108,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total all beverages
2000,Sep,2000.09,93.370238,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total all beverages
2000,Dec,2000.12,133.172301,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total all beverages
2001,Jun,2001.06,0.004903,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol
2001,Dec,2001.12,0.001006,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol
2001,Mar,2001.03,0.004363,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol
2001,Sep,2001.09,0.001476,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing not more than 1.150% alcohol
2001,Jun,2001.06,4.42872273,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 1.151% and 2.500% alc
2001,Dec,2001.12,4.23631304,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 1.151% and 2.500% alc
2001,Mar,2001.03,4.41872393,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 1.151% and 2.500% alc
2001,Sep,2001.09,4.30107357,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 1.151% and 2.500% alc
2001,Jun,2001.06,244.165013,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 2.501% and 4.350% alc
2001,Dec,2001.12,242.1836084,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 2.501% and 4.350% alc
2001,Mar,2001.03,246.6860864,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 2.501% and 4.350% alc
2001,Sep,2001.09,244.4415908,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 2.501% and 4.350% alc
2001,Jun,2001.06,42.71095929,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 4.351% and 5.000% alc
2001,Dec,2001.12,45.05177287,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 4.351% and 5.000% alc
2001,Mar,2001.03,41.07116392,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 4.351% and 5.000% alc
2001,Sep,2001.09,44.15770269,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing between 4.351% and 5.000% alc
2001,Jun,2001.06,14.8371809,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing more than 5.00% alcohol
2001,Dec,2001.12,14.86973957,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing more than 5.00% alcohol
2001,Mar,2001.03,15.23875491,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing more than 5.00% alcohol
2001,Sep,2001.09,14.4955473,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Beer containing more than 5.00% alcohol
2001,Jun,2001.06,306.146779,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total beer
2001,Dec,2001.12,306.34244,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total beer
2001,Mar,2001.03,307.419092,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total beer
2001,Sep,2001.09,307.397391,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total beer
2001,Jun,2001.06,10.626562,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits (proof litres)
2001,Dec,2001.12,10.132322,FINAL,Litres,Alcohol Available for Consumption - ALC,Litres of Beverage,Total spirits (proof litres)
